ID,Age,Height,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
109107,37.0,183.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,
109108,25.0,,Egypt,EGY,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
109117,,,Pakistan,PAK,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
109117,,,Pakistan,PAK,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,
109143,32.0,170.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
109146,21.0,174.0,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,
109148,24.0,175.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,
109149,22.0,156.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Silver
109160,21.0,181.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,
109169,27.0,172.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Bronze
109179,19.0,190.0,Egypt,EGY,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,
109186,18.0,175.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
109187,33.0,168.0,Jordan,JOR,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Trap,
109188,24.0,181.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
109194,28.0,172.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
109194,32.0,172.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
109194,32.0,172.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,Bronze
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
109196,23.0,,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
109206,33.0,163.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
109213,29.0,191.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
109213,33.0,191.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
109214,23.0,185.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,Silver
109216,22.0,163.0,India,IND,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,
109219,21.0,183.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
109223,31.0,158.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Featherweight,Silver
109223,35.0,158.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,Silver
109228,24.0,178.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight I,
109232,32.0,,India,IND,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,
109233,19.0,180.0,Malaysia,MAS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,
109233,24.0,180.0,Malaysia,MAS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,
109234,,,Malaya,MAL,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,
109234,,,Malaysia,MAS,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Gold
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,Gold
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,
109253,19.0,158.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,Bronze
109255,22.0,192.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,
109255,26.0,192.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,
109255,30.0,192.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,
109255,34.0,192.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Bronze
109262,38.0,170.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 10 kilometres Walk,
109264,23.0,172.0,Bulgaria,BUL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's Shot Put,
109274,24.0,188.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
109282,20.0,173.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Lightweight,
109282,28.0,173.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,
109287,23.0,193.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,
109293,18.0,174.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
109293,22.0,174.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,
109293,26.0,174.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,
109293,30.0,174.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
109303,24.0,183.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
109310,35.0,168.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,
109322,20.0,183.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,
109328,22.0,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,Gold
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
109335,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
109360,27.0,186.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's High Jump,Gold
109360,31.0,186.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's High Jump,
109363,32.0,183.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed One Person Dinghy,
109363,40.0,183.0,Olen,URS,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,
109364,14.0,,Australia,AUS,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Women's Singles,
109378,18.0,175.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Welterweight,
109379,23.0,173.0,Australia,AUS,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Parallel Giant Slalom,
109379,27.0,173.0,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Parallel Giant Slalom,
109383,27.0,158.0,New Zealand,NZL,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,
109385,24.0,193.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,
109385,28.0,193.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,
109403,27.0,168.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,Bronze
109405,19.0,173.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
109418,26.0,170.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Doubles,
109418,30.0,170.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Singles,
109418,30.0,170.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,
109425,23.0,188.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Bronze
109426,28.0,182.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,
109428,26.0,181.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,
109428,26.0,181.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,
109442,31.0,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Bronze
109449,27.0,164.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,
109451,17.0,163.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,
109454,25.0,179.0,New Zealand,NZL,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,
109459,23.0,168.0,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Women's Foil, Individual",
109459,28.0,168.0,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Women's Foil, Individual",Gold
109459,32.0,168.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Individual",
109459,32.0,168.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Team",
109474,21.0,,Egypt,EGY,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
109474,25.0,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
109477,22.0,165.0,Pakistan,PAK,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
109478,,,Pakistan,PAK,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,
109479,23.0,172.0,Pakistan,PAK,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
109479,27.0,172.0,Pakistan,PAK,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Bronze
109520,,,Egypt,EGY,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,
109533,19.0,180.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
109533,19.0,180.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
109533,19.0,180.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
109533,19.0,180.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
109533,19.0,180.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
109540,26.0,188.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,
109543,22.0,163.0,China,CHN,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,
109549,24.0,172.0,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Heptathlon,
109558,31.0,163.0,United States,USA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Skeet,
109564,25.0,,Israel,ISR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,
109572,23.0,168.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,
109573,21.0,,Wales-4,GBR,1908 Summer,1908,Summer,London,Hockey,Hockey Men's Hockey,Bronze
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
109593,16.0,136.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
109599,27.0,165.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,
109600,27.0,181.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
109600,27.0,181.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
109600,31.0,181.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
109603,47.0,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
109603,47.0,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
109603,47.0,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
109605,27.0,180.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Hammer Throw,
109605,31.0,180.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Hammer Throw,
109606,22.0,177.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
109612,36.0,170.0,Nepal,NEP,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
109612,40.0,170.0,Nepal,NEP,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
109612,44.0,170.0,Nepal,NEP,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
109619,26.0,169.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,
109621,35.0,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",
109621,35.0,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",
109621,39.0,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
109622,28.0,166.0,Canada,CAN,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,Gold
109630,22.0,168.0,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
109632,23.0,176.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
109649,24.0,194.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",
109649,24.0,194.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",
109649,28.0,194.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Individual",
109649,28.0,194.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Team",Gold
109649,32.0,194.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",Bronze
109649,32.0,194.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",
109652,28.0,187.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,
109656,23.0,178.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's High Jump,
109656,31.0,178.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,
109663,35.0,185.0,Belarus,BLR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
109667,25.0,173.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
109674,23.0,184.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",
109688,22.0,168.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Gold
109693,22.0,176.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,
109693,22.0,176.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Gold
109693,26.0,176.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,
109693,26.0,176.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 800 metres Freestyle,
109707,24.0,176.0,Iraq,IRQ,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,
109714,19.0,160.0,United States-3,USA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,
109720,27.0,180.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Silver
109720,31.0,180.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Gold
109725,25.0,170.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 1,500 metres",Bronze
109725,25.0,170.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold
109728,23.0,176.0,Ethiopia,ETH,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",
109730,18.0,170.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
109730,18.0,170.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
109733,28.0,188.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,
109734,22.0,170.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
109743,23.0,176.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Breaststroke,
109745,27.0,182.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Javelin Throw,Silver
109745,31.0,182.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Javelin Throw,
109749,20.0,165.0,Namibia,NAM,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",
109762,18.0,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,
109794,21.0,169.0,Japan,JPN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,500 metres",
109794,21.0,169.0,Japan,JPN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 5,000 metres",
109794,21.0,169.0,Japan,JPN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 10,000 metres",
109805,19.0,162.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Moguls,
109808,21.0,184.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,
109808,21.0,184.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,
109821,26.0,173.0,Japan-2,JPN,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,
109821,26.0,173.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,
109822,,,India,IND,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Freestyle",
109823,22.0,150.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,
109823,22.0,150.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
109823,26.0,150.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
109823,26.0,150.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,
109823,26.0,150.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,
109823,26.0,150.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
109840,25.0,181.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Open Class,
109850,19.0,170.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",
109853,27.0,182.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
109863,22.0,185.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,
109863,22.0,185.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
109863,22.0,185.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,
109863,22.0,185.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,
109863,22.0,185.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
109863,26.0,185.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,
109863,26.0,185.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,
109863,26.0,185.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
109863,26.0,185.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,
109863,26.0,185.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
109864,24.0,,United States Virgin Islands,ISV,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,
109874,21.0,156.0,Iran,IRI,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
109880,22.0,165.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Lightweight,
109883,21.0,190.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Pairs,
109883,25.0,190.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Silver
109885,21.0,164.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's High Jump,Silver
109885,29.0,164.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's High Jump,
109895,31.0,165.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,Gold
109905,19.0,148.0,Unified Team-3,EUN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,
109905,21.0,148.0,Russia-3,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,
109907,20.0,158.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Team",Gold
109907,24.0,158.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Silver
109912,18.0,165.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
109912,18.0,165.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Butterfly,
109915,18.0,168.0,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,
109915,22.0,168.0,Ghana,GHA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Bantamweight,
